Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.98909E-4,48.542738032,0.524245925,0.041835224,0.284722222,0
6.0358E-4,48.783149075,0.526183166,0.041440553,0.291666667,0
6.07E-4,49.025443837,0.527591646,0.041045881,0.291666667,0
6.11002E-4,49.269068022,0.529228846,0.040651209,0.291666667,0
6.1379E-4,49.514108605,0.530363289,0.040256537,0.291666667,0
6.18193E-4,49.760941096,0.532143115,0.039861865,0.291666667,0
6.19951E-4,50.008703293,0.532850119,0.039467193,0.298611111,0
6.21591E-4,50.257060891,0.533507673,0.039072521,0.298611111,0
6.27067E-4,50.507199561,0.535690007,0.038677849,0.298611111,0
6.31944E-4,50.759168122,0.537616468,0.038283177,0.298611111,0
6.33466E-4,51.01240734,0.538214303,0.037888505,0.298611111,0
6.35876E-4,51.266527723,0.539157706,0.037493833,0.298611111,0
6.38166E-4,51.521576193,0.540051079,0.037099161,0.298611111,0
6.41159E-4,51.777749415,0.541213063,0.036704489,0.298611111,0
6.43532E-4,52.034687176,0.542130027,0.036309817,0.305555556,0
6.45483E-4,52.292649058,0.542881394,0.035915146,0.3125,0
6.49591E-4,52.551861035,0.544455392,0.035520474,0.3125,0
6.55074E-4,52.812478791,0.546539347,0.035125802,0.3125,0
6.56442E-4,53.009369435,0.547056438,0.034829798,0.3125,0
6.65675E-4,53.274698745,0.550514944,0.034435126,0.3125,0
6.71342E-4,53.54257034,0.552611604,0.034040454,0.333333333,0
6.777E-4,53.812346954,0.554940741,0.033645782,0.340277778,0
6.84189E-4,54.017181941,0.557293313,0.033349778,0.340277778,0
6.92201E-4,54.292878105,0.560163603,0.032955106,0.340277778,0
6.93579E-4,54.500944604,0.560653458,0.032659102,0.340277778,0
6.98864E-4,54.779432953,0.56252244,0.03226443,0.347222222,0
7.03974E-4,55.06029013,0.564314289,0.031869758,0.354166667,0
7.12361E-4,55.273065091,0.567224127,0.031573754,0.354166667,0
7.14136E-4,55.558271561,0.567834807,0.031179082,0.361111111,0
7.17471E-4,55.772925317,0.568977973,0.030883078,0.361111111,0
7.23276E-4,56.061039737,0.570953013,0.030488407,0.368055556,0
7.25847E-4,56.278436048,0.571822096,0.030192403,0.368055556,0
7.37095E-4,56.571558792,0.575582731,0.029797731,0.375,0
7.38686E-4,56.793009454,0.576109598,0.029501727,0.375,0
7.46249E-4,57.016377005,0.578595079,0.029205723,0.381944444,0
7.48583E-4,57.315402133,0.579356331,0.028811051,0.381944444,0
7.50556E-4,57.540419363,0.579997712,0.028515047,0.381944444,0
7.54262E-4,57.76638202,0.581197068,0.028219043,0.381944444,0
7.56803E-4,58.068686334,0.582015506,0.027824371,0.381944444,0
7.66572E-4,58.297274521,0.585132345,0.027528367,0.381944444,0
7.68407E-4,58.527471709,0.585712529,0.027232363,0.381944444,0
7.8215E-4,58.759767621,0.590007368,0.026936359,0.381944444,0
7.88538E-4,59.074376367,0.591973712,0.026541687,0.381944444,0
7.9257E-4,59.311961407,0.593204838,0.026245683,0.381944444,0
8.09565E-4,59.553758765,0.598314381,0.025949679,0.381944444,0
8.14427E-4,59.797427325,0.599752587,0.025653675,0.381944444,0
8.23204E-4,60.043301326,0.602322918,0.025357671,0.381944444,0
8.28789E-4,60.291057844,0.603941374,0.025061667,0.381944444,0
8.34087E-4,60.540756579,0.605464538,0.024765664,0.381944444,0
8.40315E-4,60.792478006,0.607240246,0.02446966,0.381944444,0
8.48323E-4,61.046440846,0.609499844,0.024173656,0.381944444,0
8.5501E-4,61.302175728,0.611367165,0.023877652,0.381944444,0
8.6071E-4,61.559742526,0.612944599,0.023581648,0.381944444,0
8.67899E-4,61.819034397,0.614916201,0.023285644,0.381944444,0
8.69488E-4,62.079792086,0.615349271,0.02298964,0.381944444,0
8.70848E-4,62.25391619,0.615719114,0.022792304,0.388888889,0
8.78646E-4,62.517153623,0.617826155,0.0224963,0.388888889,0
8.83697E-4,62.781592736,0.619178791,0.022200296,0.388888889,0
8.87143E-4,63.047328319,0.620096077,0.021904292,0.395833333,0
8.91331E-4,63.314222422,0.621204709,0.021608288,0.402777778,0
8.99987E-4,63.583240119,0.623476314,0.021312284,0.409722222,0
9.05877E-4,63.764048367,0.625006516,0.021114948,0.409722222,0
9.1043E-4,64.036784833,0.626180638,0.020818944,0.409722222,0
9.11649E-4,64.310237652,0.626493964,0.02052294,0.409722222,0
9.1295E-4,64.583927665,0.626827465,0.020226936,0.416666667,0
